idx,return,steps,failure
597,-13.0,16,True
598,14.0,7,False
599,-31.0,16,True
600,8.0,13,False
601,-15.0,18,True
602,9.0,12,False
603,-6.0,18,True
604,2.0,10,True
605,9.0,12,False
606,-13.0,16,True
607,-33.0,18,True
608,-12.0,15,True
609,6.0,15,False
610,12.0,9,False
611,-37.0,22,True
612,-47.0,23,True
613,6.0,15,False
614,-10.0,13,True
615,5.0,16,False
616,7.0,14,False
617,-15.0,18,True
618,-12.0,15,True
619,-36.0,21,True
620,-32.0,17,True
621,7.0,14,False
622,7.0,14,False
623,-6.0,18,True
624,-3.0,15,True
625,-16.0,19,True
626,-4.0,16,True
627,-13.0,16,True
628,-9.0,12,True
629,-81.0,21,True
630,-3.0,15,True
631,9.0,12,False
632,-42.0,18,True
633,-5.0,17,True
634,10.0,11,False
635,-13.0,16,True
636,9.0,12,False
637,-5.0,17,True
638,-50.0,17,True
639,-2.0,14,True
640,10.0,11,False
641,10.0,11,False
642,-45.0,21,True
643,6.0,15,False
644,-2.0,14,True
645,-23.0,17,True
646,-24.0,18,True
647,4.0,17,False
648,-14.0,17,True
649,-15.0,18,True
650,-13.0,16,True
651,-12.0,15,True
652,-35.0,20,True
653,-4.0,16,True
654,-11.0,14,True
655,-36.0,21,True
656,-10.0,13,True
657,-2.0,14,True
658,6.0,15,False
659,10.0,11,False
660,5.0,16,False
661,-3.0,15,True
662,15.0,6,False
663,5.0,16,False
664,10.0,11,False
665,1.0,11,True
666,-23.0,17,True
667,-8.0,11,True
668,-1.0,13,True
669,8.0,13,False
670,-4.0,16,True
671,-1.0,13,True
672,10.0,11,False
673,-12.0,15,True
674,5.0,16,False
675,6.0,15,False
676,-3.0,15,True
677,-10.0,13,True
678,-1.0,13,True
679,-33.0,18,True
680,-3.0,15,True
681,7.0,14,False
682,-12.0,15,True
683,9.0,12,False
684,-9.0,12,True
685,9.0,12,False
686,-2.0,14,True
687,-9.0,12,True
688,5.0,16,False
689,-26.0,20,True
690,12.0,9,False
691,10.0,11,False
692,-22.0,16,True
693,-2.0,14,True
694,-47.0,23,True
695,-4.0,16,True
696,-3.0,15,True
697,-7.0,19,True
698,9.0,12,False
699,-44.0,20,True
700,-8.0,11,True
701,11.0,10,False
702,0.0,12,True
703,7.0,14,False
704,-13.0,16,True
705,4.0,17,False
706,11.0,10,False
707,-26.0,20,True
708,-22.0,16,True
709,-5.0,17,True
710,6.0,15,False
711,-2.0,14,True
712,-34.0,19,True
713,6.0,15,False
714,4.0,17,False
715,10.0,11,False
716,0.0,12,True
717,-36.0,21,True
718,8.0,13,False
719,9.0,12,False
720,-22.0,16,True
721,-27.0,21,True
722,-11.0,14,True
723,9.0,12,False
724,9.0,12,False
725,-32.0,17,True
726,-3.0,15,True
727,-1.0,13,True
728,-16.0,19,True
729,1.0,11,True
730,-6.0,18,True
731,5.0,16,False
732,-2.0,14,True
733,4.0,17,False
734,-37.0,22,True
735,-22.0,16,True
736,7.0,14,False
737,4.0,17,False
738,10.0,11,False
739,-35.0,20,True
740,-37.0,13,True
741,6.0,15,False
742,-12.0,15,True
743,7.0,14,False
744,11.0,10,False
745,-20.0,14,True
746,9.0,12,False
747,8.0,13,False
748,11.0,10,False
749,-19.0,13,True
750,-13.0,16,True
751,-32.0,17,True
752,0.0,12,True
753,-2.0,14,True
754,11.0,10,False
755,11.0,10,False
756,1.0,11,True
757,7.0,14,False
758,-1.0,13,True
759,7.0,14,False
760,-11.0,14,True
761,-12.0,15,True
762,-65.0,23,True
763,-22.0,16,True
764,-31.0,16,True
765,6.0,15,False
766,0.0,12,True
767,12.0,9,False
768,6.0,15,False
769,-56.0,23,True
770,8.0,13,False
771,-13.0,16,True
772,-23.0,17,True
773,-27.0,21,True
774,-3.0,15,True
775,-13.0,16,True
776,1.0,11,True
777,-10.0,13,True
778,7.0,14,False
779,11.0,10,False
780,6.0,15,False
781,14.0,7,False
782,9.0,12,False
783,-2.0,14,True
784,-15.0,18,True
785,-33.0,18,True
786,0.0,12,True
787,-27.0,21,True
788,11.0,10,False
789,-16.0,19,True
790,-42.0,18,True
791,8.0,13,False
792,6.0,15,False
793,12.0,9,False
794,-44.0,20,True
795,-4.0,16,True
796,-25.0,19,True
797,10.0,11,False
798,-15.0,18,True
799,13.0,8,False
800,5.0,16,False
801,-5.0,17,True
802,-11.0,14,True
803,11.0,10,False
804,-10.0,13,True
805,12.0,9,False
806,-21.0,15,True
807,7.0,14,False
808,-4.0,16,True
809,0.0,12,True
810,-3.0,15,True
811,8.0,13,False
812,7.0,14,False
813,-14.0,17,True
814,-14.0,17,True
815,8.0,13,False
816,1.0,11,True
817,5.0,16,False
818,-67.0,25,True
819,9.0,12,False
820,6.0,15,False
821,-20.0,14,True
822,11.0,10,False
823,7.0,14,False
824,-11.0,14,True
825,-34.0,19,True
826,4.0,8,True
827,12.0,9,False
828,-21.0,15,True
829,-13.0,16,True
830,11.0,10,False
831,-41.0,17,True
832,-13.0,16,True
833,-62.0,20,True
834,-6.0,18,True
835,-26.0,20,True
836,6.0,15,False
837,8.0,13,False
838,-55.0,22,True
839,-2.0,14,True
840,-13.0,16,True
841,-32.0,17,True
842,11.0,10,False
843,11.0,10,False
844,-3.0,15,True
845,-6.0,18,True
846,6.0,15,False
847,-10.0,13,True
848,9.0,12,False
849,-15.0,18,True
850,-11.0,14,True
851,-2.0,14,True
852,8.0,13,False
853,8.0,13,False
854,-44.0,20,True
855,-10.0,13,True
856,9.0,12,False
857,-2.0,14,True
858,-2.0,14,True
859,-14.0,17,True
860,-36.0,21,True
861,-20.0,14,True
862,-21.0,15,True
863,-20.0,14,True
864,-15.0,18,True
865,-6.0,18,True
866,8.0,13,False
867,8.0,13,False
868,-16.0,19,True
869,12.0,9,False
870,4.0,17,False
871,-14.0,17,True
872,-14.0,17,True
873,-20.0,14,True
874,9.0,12,False
875,12.0,9,False
876,-13.0,16,True
877,8.0,13,False
878,-13.0,16,True
879,9.0,12,False
880,-12.0,15,True
881,9.0,12,False
882,-14.0,17,True
883,-31.0,16,True
884,8.0,13,False
885,10.0,11,False
886,-5.0,17,True
887,7.0,14,False
888,8.0,13,False
889,-11.0,14,True
890,7.0,14,False
891,-20.0,14,True
892,-12.0,15,True
893,-36.0,21,True
894,10.0,11,False
895,4.0,17,False
896,8.0,13,False
897,11.0,10,False
898,-3.0,15,True
899,-2.0,14,True
900,-35.0,20,True
901,12.0,9,False
902,9.0,12,False
903,10.0,11,False
904,-11.0,14,True
905,1.0,11,True
906,6.0,15,False
907,-34.0,19,True
908,-15.0,18,True
909,10.0,11,False
910,-3.0,15,True
911,0.0,12,True
912,-20.0,14,True
913,7.0,14,False
914,6.0,15,False
915,11.0,10,False
916,-9.0,12,True
917,11.0,10,False
918,-10.0,13,True
919,7.0,14,False
920,-33.0,18,True
921,9.0,12,False
922,9.0,12,False
923,-5.0,17,True
924,10.0,11,False
925,-4.0,16,True
926,-14.0,17,True
927,-10.0,13,True
928,8.0,13,False
929,-71.0,20,True
930,6.0,15,False
931,-7.0,19,True
932,14.0,7,False
933,-71.0,20,True
934,-23.0,17,True
935,5.0,16,False
936,8.0,13,False
937,-35.0,20,True
938,7.0,14,False
939,-10.0,13,True
940,-24.0,18,True
941,6.0,15,False
942,-20.0,14,True
943,-13.0,16,True
944,-27.0,21,True
945,-3.0,15,True
946,8.0,13,False
947,8.0,13,False
948,-2.0,14,True
949,9.0,12,False
950,7.0,14,False
951,13.0,8,False
952,9.0,12,False
953,-25.0,19,True
954,-15.0,18,True
955,-50.0,17,True
956,4.0,8,True
957,-2.0,14,True
958,-2.0,14,True
959,-14.0,17,True
960,4.0,17,False
961,-1.0,13,True
962,-2.0,14,True
963,10.0,11,False
964,2.0,10,True
965,-10.0,13,True
966,-31.0,16,True
967,9.0,12,False
968,10.0,11,False
969,6.0,15,False
970,-10.0,13,True
971,-3.0,15,True
972,-5.0,17,True
973,12.0,9,False
974,9.0,12,False
975,8.0,13,False
976,-22.0,16,True
977,-20.0,14,True
978,8.0,13,False
979,6.0,15,False
980,11.0,10,False
981,6.0,15,False
982,9.0,12,False
983,-27.0,21,True
984,-5.0,17,True
985,-2.0,14,True
986,-33.0,18,True
987,-46.0,22,True
988,0.0,12,True
989,-16.0,19,True
990,5.0,16,False
991,-3.0,15,True
992,-1.0,13,True
993,-25.0,19,True
994,-2.0,14,True
995,-6.0,18,True
996,0.0,12,True
997,7.0,14,False
998,10.0,11,False
999,5.0,16,False
1000,5.0,16,False
1001,6.0,15,False
1002,-3.0,15,True
1003,13.0,8,False
1004,3.0,9,True
1005,-40.0,16,True
1006,-3.0,15,True
1007,10.0,11,False
1008,11.0,10,False
1009,-46.0,22,True
1010,-9.0,12,True
1011,-57.0,24,True
1012,-46.0,22,True
1013,-1.0,13,True
1014,5.0,16,False
1015,8.0,13,False
1016,-45.0,21,True
1017,8.0,13,False
1018,-13.0,16,True
1019,-35.0,20,True
1020,6.0,15,False
1021,9.0,12,False
1022,-19.0,13,True
1023,-12.0,15,True
1024,9.0,12,False
1025,4.0,17,False
1026,7.0,14,False
1027,8.0,13,False
1028,-3.0,15,True
1029,-4.0,16,True
1030,-14.0,17,True
1031,-1.0,13,True
1032,14.0,7,False
1033,1.0,11,True
1034,-4.0,16,True
1035,3.0,9,True
1036,-11.0,14,True
1037,-22.0,16,True
1038,-14.0,17,True
1039,-52.0,19,True
1040,0.0,12,True
1041,-4.0,16,True
1042,-3.0,15,True
1043,0.0,12,True
1044,6.0,15,False
1045,-15.0,18,True
1046,-4.0,16,True
1047,3.0,18,False
1048,0.0,12,True
1049,9.0,12,False
1050,-15.0,18,True
1051,-3.0,15,True
1052,-13.0,16,True
1053,-43.0,19,True
1054,-3.0,15,True
1055,-23.0,17,True
1056,7.0,14,False
1057,6.0,15,False
1058,-10.0,13,True
1059,9.0,12,False
1060,-25.0,19,True
1061,3.0,9,True
1062,8.0,13,False
1063,-3.0,15,True
1064,2.0,10,True
1065,9.0,12,False
1066,8.0,13,False
1067,-2.0,14,True
1068,12.0,9,False
1069,7.0,14,False
1070,9.0,12,False
1071,0.0,12,True
1072,7.0,14,False
1073,-21.0,15,True
1074,7.0,14,False
1075,-26.0,20,True
1076,-11.0,14,True
1077,-2.0,14,True
1078,-10.0,13,True
1079,1.0,11,True
1080,12.0,9,False
1081,7.0,14,False
1082,-9.0,12,True
1083,1.0,11,True
1084,-35.0,20,True
1085,8.0,13,False
1086,9.0,12,False
1087,9.0,12,False
1088,1.0,11,True
1089,9.0,12,False
1090,7.0,14,False
1091,-1.0,13,True
1092,13.0,8,False
1093,9.0,12,False
1094,-32.0,17,True
1095,-22.0,16,True
1096,-1.0,13,True
1097,-33.0,18,True
1098,-10.0,13,True
1099,4.0,17,False
1100,-2.0,14,True
1101,-45.0,21,True
1102,-20.0,14,True
1103,-16.0,19,True
1104,11.0,10,False
1105,-14.0,17,True
1106,-7.0,10,True
1107,-14.0,17,True
1108,4.0,8,True
1109,6.0,15,False
1110,10.0,11,False
1111,6.0,15,False
1112,6.0,15,False
1113,10.0,11,False
1114,-12.0,15,True
1115,8.0,13,False
1116,-1.0,13,True
1117,-53.0,20,True
1118,-25.0,19,True
1119,-47.0,14,True
1120,5.0,16,False
1121,-14.0,17,True
1122,9.0,12,False
1123,9.0,12,False
1124,-6.0,18,True
1125,-16.0,19,True
1126,6.0,15,False
1127,-34.0,19,True
1128,-31.0,16,True
1129,8.0,13,False
1130,-22.0,16,True
1131,-5.0,17,True
1132,4.0,17,False
1133,0.0,12,True
1134,-4.0,16,True
1135,3.0,18,False
1136,-2.0,14,True
1137,-25.0,19,True
1138,-1.0,13,True
1139,10.0,11,False
1140,-4.0,16,True
1141,-5.0,17,True
1142,7.0,14,False
1143,-1.0,13,True
1144,-2.0,14,True
1145,-23.0,17,True
1146,5.0,16,False
1147,-7.0,19,True
1148,-56.0,23,True
1149,5.0,16,False
1150,12.0,9,False
1151,-14.0,17,True
1152,-23.0,17,True
1153,7.0,14,False
1154,-24.0,18,True
1155,-4.0,16,True
1156,-51.0,18,True
1157,10.0,11,False
1158,7.0,14,False
1159,-14.0,17,True
1160,-20.0,14,True
1161,7.0,14,False
1162,-1.0,13,True
1163,0.0,12,True
1164,13.0,8,False
1165,8.0,13,False
1166,11.0,10,False
1167,-14.0,17,True
1168,7.0,14,False
1169,-23.0,17,True
1170,9.0,12,False
1171,-73.0,22,True
1172,8.0,13,False
1173,-1.0,13,True
1174,15.0,6,False
1175,10.0,11,False
1176,-2.0,14,True
1177,-31.0,16,True
1178,8.0,13,False
1179,11.0,10,False
1180,8.0,13,False
1181,11.0,10,False
1182,-41.0,17,True
1183,7.0,14,False
1184,-5.0,17,True
1185,-13.0,16,True
1186,10.0,11,False
1187,0.0,12,True
1188,2.0,10,True
1189,-7.0,10,True
1190,0.0,12,True
1191,-64.0,22,True
1192,11.0,10,False
1193,-3.0,15,True
1194,8.0,13,False
1195,10.0,11,False
1196,-35.0,20,True
1197,11.0,10,False
1198,-1.0,13,True
1199,-7.0,19,True
1200,5.0,16,False
1201,9.0,12,False
1202,7.0,14,False
1203,8.0,13,False
1204,11.0,10,False
1205,7.0,14,False
1206,-24.0,18,True
1207,-12.0,15,True
1208,-34.0,19,True
1209,7.0,14,False
1210,10.0,11,False
1211,-14.0,17,True
1212,15.0,6,False
1213,-15.0,18,True
1214,-3.0,15,True
1215,-12.0,15,True
1216,-41.0,17,True
1217,-15.0,18,True
1218,8.0,13,False
1219,10.0,11,False
1220,-43.0,19,True
1221,-17.0,20,True
1222,6.0,15,False
1223,2.0,10,True
1224,-2.0,14,True
1225,9.0,12,False
1226,0.0,12,True
1227,-3.0,15,True
1228,-92.0,23,True
1229,-1.0,13,True
1230,-11.0,14,True
1231,6.0,15,False
1232,-125.0,29,True
1233,-23.0,17,True
1234,8.0,13,False
1235,6.0,15,False
1236,-44.0,20,True
1237,-31.0,16,True
1238,-2.0,14,True
1239,13.0,8,False
1240,-13.0,16,True
1241,-37.0,22,True
1242,6.0,15,False
1243,-1.0,13,True
1244,7.0,14,False
1245,12.0,9,False
1246,-38.0,14,True
1247,9.0,12,False
1248,-13.0,16,True
1249,-2.0,14,True
1250,-10.0,13,True
1251,11.0,10,False
1252,8.0,13,False
1253,4.0,17,False
1254,8.0,13,False
1255,-27.0,21,True
1256,9.0,12,False
1257,0.0,12,True
1258,11.0,10,False
1259,11.0,10,False
1260,6.0,15,False
1261,8.0,13,False
1262,7.0,14,False
1263,-1.0,13,True
1264,-5.0,17,True
1265,14.0,7,False
1266,8.0,13,False
1267,-25.0,19,True
1268,9.0,12,False
1269,10.0,11,False
1270,-2.0,14,True
1271,8.0,13,False
1272,-111.0,24,True
1273,10.0,11,False
1274,9.0,12,False
1275,10.0,11,False
1276,10.0,11,False
1277,-14.0,17,True
1278,0.0,12,True
1279,8.0,13,False
1280,-34.0,19,True
1281,8.0,13,False
1282,-6.0,18,True
1283,5.0,16,False
1284,-11.0,14,True
1285,9.0,12,False
1286,-9.0,12,True
1287,-12.0,15,True
1288,-19.0,13,True
1289,6.0,15,False
1290,11.0,10,False
1291,-11.0,14,True
1292,10.0,11,False
1293,10.0,11,False
1294,6.0,15,False
1295,9.0,12,False
1296,-1.0,13,True
1297,-25.0,19,True
